id,title,image,category,description,location,presentation,reservation,prix
3835344,DOMAINE D'O,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9BbXBoaXRoZWF0cmUtZC1PLU1CLTEtLTEtLkpQRw==/image.jpg,AUDITORIUM,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/domaine-do-montpellier-fr-3835344/,,
3911856,SEAQUARIUM INSTITUT MARIN,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9hcXVhcml1bTEuanBn/image.jpg,AQUARIUM - VIVARIUM,, Le Grau-du-Roi,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/seaquarium-institut-marin-le-grau-du-roi-fr-3911856/,,
3911812,GOLF DU PIC SAINT-LOUP,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9ESkktMDE4My0yLTIuanBn/image.jpg,SALLE DE CONFÉRENCE,, Saint-Gély-du-Fesc,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/golf-du-pic-saint-loup-saint-gely-du-fesc-fr-3911812/,,
3834940,AMPHITEATRE D'O,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9BTVBISVRFQVRSRURPLU9UTS0xLkpQRy5qcGc=/image.jpg,CENTRE CULTUREL,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/amphiteatre-do-montpellier-fr-3834940/,,
3911693,ACCROBRANCHE OC'AVENTURES,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9EU0MtMzQ0Ni5qcGc=/image.jpg,LASER GAME,, Saint-Jean-de-Cuculles,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/accrobranche-ocaventures-saint-jean-de-cuculles-fr-3911693/,,10 €
3911806,L' ABÎME DE BRAMABIAU,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9CUkFNQUJJQVUtT1RNLVRTRi0xLmpwZw==/image.jpg,FLEUVES ET RIVIÈRES,, Saint-Sauveur-Camprieu,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/parcs-et-jardins/l-abime-de-bramabiau-saint-sauveur-camprieu-fr-3911806/,,
3834749,DOMAINE DU GRAND PUY - SALLES DE  RÉCEPTION,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9zYWxsZS1zZW1haW5haXJlLTIuSlBH/image.jpg,SALLE DE CONFÉRENCE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/domaine-du-grand-puy-salles-de-reception-montpellier-fr-3834749/,,
4270882,SPA BELAROÏA,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8tMTZBMTYyOC1ob3RlbC1iZWxsYXJvaWEtYmQuanBn/image.jpg,CENTRE DE BIEN ÊTRE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/spa-belaroia-montpellier-fr-4270882/,,
3835353,SITE NATUREL PROTÉGÉ DU MÉJEAN - MAISON DE LA NATURE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9tYWlzb24tZGUtbGEtbmF0dXJlLWxhdHRlcy1PVE0xLmpwZw==/image.jpg,ETANGS,, Lattes,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/parcs-et-jardins/site-naturel-protege-du-mejean-maison-de-la-nature-lattes-fr-3835353/,,Gratuit
3834958,MANEGE DE L'ESPLANADE ET DU ZOO DU LUNARET,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9NQU5FR0UtTFVOQVJFVC1PVE0tVFNGLTIuSlBH/image.jpg,JEUX POUR ENFANTS,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/manege-de-lesplanade-et-du-zoo-du-lunaret-montpellier-fr-3834958/,,
3835126,PAR 4 CHEMINS,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8tRFNDMDMzMC5qcGc=/image.jpg,RANDONNÉE PÉDESTRE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/par-4-chemins-montpellier-fr-3835126/,,
3834974,MO.CO.,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9NT0NPMy1jcmVkaXRNb2NvLU1vbnRwZWxsaWVyM20uanBn/image.jpg,"MUSÉES, CENTRES D'INTERPRÉTATION ET COLLECTIONS",, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/mo-co-montpellier-fr-3834974/,,
3834832,LAMADOUÉ FERME ANIMALIERE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8yNzg0NDEyNTctNTc1NzY0MzY3NDI1MjIzMS00OTQ0MTk0NTMwMTY3ODg4NTUzLW4tMi5qcGc=/image.jpg,FERME DE DÉCOUVERTE,, Murviel-lès-Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/lamadoue-ferme-animaliere-murviel-les-montpellier-fr-3834832/,,9 €
3835125,L'AUBE ROUGE LOCATION DE SALLES,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9BVUJFUk9VR0UtT1RNLTEuanBn/image.jpg,SALLE DE CONFÉRENCE,, Castelnau-le-Lez,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/laube-rouge-location-de-salles-castelnau-le-lez-fr-3835125/,,
4770673,SUDSPORT34,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9zZWpvdXJzLXNwZWNpYWxpc2VlLXN1ZHNwb3J0LmpwZw==/image.jpg,BASE DE LOISIRS,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/sudsport34-montpellier-fr-4770673/,,
3834904,PARC GEORGES CLEMENCEAU,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9QYXJjLUNsZW1lbmNlYXUtdmlsbGUtZGUtTW9udHBlbGxpZXIuanBn/image.jpg,"JARDINS, PARCS ET ARBORETUMS",, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/parc-georges-clemenceau-montpellier-fr-3834904/,,Gratuit
3835431,PORT DE PLAISANCE LATTES - PORT ARIANE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9wb3J0LWFyaWFuZS1sYXR0ZXMuanBn/image.jpg,PORT DE PLAISANCE,, Lattes,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/port-de-plaisance-lattes-port-ariane-lattes-fr-3835431/,,
3911758,ROC'N RIVER - CANYONING,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9QMTAxMDAyNS0yLmpwZw==/image.jpg,CANYONING,, Saint-Bauzille-de-Putois,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/rocn-river-canyoning-saint-bauzille-de-putois-fr-3911758/,,45 €
3911812,GOLF DU PIC SAINT-LOUP,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9ESkktMDE4My0yLTIuanBn/image.jpg,SALLE DE CONFÉRENCE,, Saint-Gély-du-Fesc,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/golf-du-pic-saint-loup-saint-gely-du-fesc-fr-3911812/,,
4174709,ESPACE SAINT-RAVY,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9nYWxlcmlzLXN0LXJhdnktMi5qcGc=/image.jpg,"MUSÉES, CENTRES D'INTERPRÉTATION ET COLLECTIONS",, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/espace-saint-ravy-montpellier-fr-4174709/,,Gratuit
3835306,PHARMACIE ET CHAPELLE DE LA MISÉRICORDE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9CcnVuby1NYXJ0aW5lei1vdDNtLTA0OTkzLS0xLS5qcGc=/image.jpg,"MUSÉES, CENTRES D'INTERPRÉTATION ET COLLECTIONS",, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/pharmacie-et-chapelle-de-la-misericorde-montpellier-fr-3835306/,,Gratuit
3835319,ALTISSIMO MONTPELLIER GRABELS,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9BTFRJU1NJTU9HUkFCRUwtT1RNLVRTRi0xLmpwZw==/image.jpg,MUR D'ESCALADE,, Grabels,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/altissimo-montpellier-grabels-grabels-fr-3835319/,,
3911703,ROC ET CANYON - ACTIVITES TERRESTRES,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9ESkktMDI1NS5qcGc=/image.jpg,SPORTS AÉRIENS,, Millau,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/roc-et-canyon-activites-terrestres-millau-fr-3911703/,,
3911764,ROC'N RIVER - PADDLE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9QMTAwMDA0OC00LkpQRw==/image.jpg,STAND UP PADDLE,, Saint-Bauzille-de-Putois,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/rocn-river-paddle-saint-bauzille-de-putois-fr-3911764/,,15 €
4324198,OSSIO CANYONING,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9vc3Npby1jYW55b25pbmctSGVyYXVsdC5KUEc=/image.jpg,CANYONING,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/ossio-canyoning-montpellier-fr-4324198/,,
3835492,MUSEE DU VIEUX MONTPELLIER,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC92aWV1eG1vbnRwZWxsaWVyLmpwZw==/image.jpg,"MUSÉES, CENTRES D'INTERPRÉTATION ET COLLECTIONS",, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/musee-du-vieux-montpellier-montpellier-fr-3835492/,,Gratuit
3834925,AMITIE FRANCO COLOMBIENNE DE MONTPELLIER 2,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9TYW5zLXRpdHJlLTM1NC5qcGc=/image.jpg,ACTIVITÉS CULTURELLES,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/amitie-franco-colombienne-de-montpellier-2-montpellier-fr-3834925/,,
3835121,ACCENT FRANCAIS,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9FY29sZTIwMjJ6enp6LmpwZWc=/image.jpg,ACTIVITÉS CULTURELLES,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/accent-francais-montpellier-fr-3835121/,,
4628346,NEZ'BULLEUSE_NATHALIE GONDEAU,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8yMDIzMDUxMS0wOTEwMzMuanBn/image.jpg,ACTIVITÉS CULTURELLES,, Lattes,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/nezbulleuse_nathalie-gondeau-lattes-fr-4628346/,,
3834832,LAMADOUÉ FERME ANIMALIERE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8yNzg0NDEyNTctNTc1NzY0MzY3NDI1MjIzMS00OTQ0MTk0NTMwMTY3ODg4NTUzLW4tMi5qcGc=/image.jpg,FERME DE DÉCOUVERTE,, Murviel-lès-Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/lamadoue-ferme-animaliere-murviel-les-montpellier-fr-3834832/,,9 €
3911847,MUSEE DE L'ABBAYE DE GELLONE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8xLS0xLS03LmpwZw==/image.jpg,"MUSÉES, CENTRES D'INTERPRÉTATION ET COLLECTIONS",, Saint-Guilhem-le-Désert,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/musee-de-labbaye-de-gellone-saint-guilhem-le-desert-fr-3911847/,,Gratuit
3835076,ECOLOGISTES DE L'EUZIERE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8xMDQ5NDQwNi0xNDMyNjUxNDczNjY1NjE3LTMxNzkyMTM3MjM4NjI2MjE4NS1vLmpwZw==/image.jpg,ACTIVITÉS CULTURELLES,, Prades-le-Lez,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/ecologistes-de-leuziere-prades-le-lez-fr-3835076/,,
3835303,LE NUAGE SALLE DE SPORT,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9KTEctMjUxMFcuanBn/image.jpg,PISCINE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/le-nuage-salle-de-sport-montpellier-fr-3835303/,,
3835510,MUSEE ATGER,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9MYS1GYWN1bHRlLWRlLU1lZGVjaW5lLS0tT1RNLS00LS5qcGc=/image.jpg,"MUSÉES, CENTRES D'INTERPRÉTATION ET COLLECTIONS",, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/musee-atger-montpellier-fr-3835510/,,Gratuit
3835339,CHAI DU TERRAL,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9zYWludC1qZWFuLWRlLXZlZGFzLWNoYWktZHUtdGVycmFsLW1ldHJvcG9sZS1tb250cGVsbGllci1mcmVlLWZvcm1hdC5qcGc=/image.jpg,THÉÂTRE,, Saint-Jean-de-Védas,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/chai-du-terral-saint-jean-de-vedas-fr-3835339/,,
4270889,"BMX SKATEPARK INTERNATIONAL DE MONTPELLIER ""RONAN POINTEAU""",https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9za2F0ZXBhcmstZ3JhbW1vbnQtdmlsbGVkZW1vbnRwZWxsaWVyLmpwZw==/image.jpg,SKATE PARK,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/bmx-skatepark-international-de-montpellier-ronan-pointeau-montpellier-fr-4270889/,,Gratuit
3835111,THÉÂTRE LA COMÉDIE DU MAS,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9jb21lZGllZHVtYXNkdS1wb250LmpwZw==/image.jpg,AUDITORIUM,, Le Crès,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/theatre-la-comedie-du-mas-le-cres-fr-3835111/,,
4981197,MANADE SAINT LOUIS,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9NQU5BREUtU0FJTlQtTE9VSVMtT1RNLTEuSlBH/image.jpg,MANADE,, Vauvert,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/manade-saint-louis-vauvert-fr-4981197/,,
5224317,ZEPHYR SPA DE PLÉNITUDE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9icC1ob3Jpem9uLXNwYS0xMDItMi5qcGc=/image.jpg,CENTRE DE BIEN ÊTRE,, Baillargues,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/zephyr-spa-de-plenitude-baillargues-fr-5224317/,,60 €
4276936,BUREAU DES MONITEURS DE LA VALLEE DE L'HERAULT ET DES GARDONS - SPELEOLOGIE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9zcGVsZW9lbmZhbnQtYnVyZWF1ZGVzbW9uaXRldXJzZGVsYXZhbGxlZWRlbGhlcmF1bHQtLS1jb3BpZS0yLkpQRw==/image.jpg,SPÉLÉOLOGIE,, Ganges,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/bureau-des-moniteurs-de-la-vallee-de-lherault-et-des-gardons-speleologie-ganges-fr-4276936/,,
3834747,BRICKS 4 KIDZ,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8yMDE5MDgxMy0wOTM4MjgxLmpwZw==/image.jpg,ACTIVITÉS CULTURELLES,, Montferrier-sur-Lez,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/bricks-4-kidz-montferrier-sur-lez-fr-3834747/,,
3835126,PAR 4 CHEMINS,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8tRFNDMDMzMC5qcGc=/image.jpg,RANDONNÉE PÉDESTRE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/par-4-chemins-montpellier-fr-3835126/,,
4614390,TRAMPOLINE PARK YOU JUMP MONTPELLIER ODYSSEUM,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9QaG90by0yLTc2LmpwZw==/image.jpg,AIRE DE JEUX / PARC À JEUX,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/trampoline-park-you-jump-montpellier-odysseum-montpellier-fr-4614390/,,
3834808,MUSEE ET CONSERVATOIRE D'ANATOMIE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9EZWxtYXMtT3JmaWxhLVJvdXZpZXJlLU9ULU1vbnRwZWxsaWVyLUotTW95bmllci0wMi0yLmpwZw==/image.jpg,"MUSÉES, CENTRES D'INTERPRÉTATION ET COLLECTIONS",, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/musee-et-conservatoire-danatomie-montpellier-fr-3834808/,,
3834811,"RÉSERVE NATURELLE DU LEZ, PARC DE LUNARET",https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9SZXNlcnZlLU5hdHVyZWxsZS1kdS1MZXotMDEtRXNieS13aWtpcGVkaWEzLmpwZw==/image.jpg,FLEUVES ET RIVIÈRES,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/parcs-et-jardins/reserve-naturelle-du-lez-parc-de-lunaret-montpellier-fr-3834811/,,Gratuit
3835120,SEB ECO BIKE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC82ZjYzNTQ1OS0yYjdkLTQ3NzEtYjU1Ny1lYTAyZjlkMjU1MDguSlBH/image.jpg,VÉLO À ASSISTANCE ÉLECTRIQUE,, Castries,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/seb-eco-bike-castries-fr-3835120/,,75 €
3835290,LSF (FRENCH LANGUAGE SCHOOL) - IEF (INSTITUT EUROPÉEN DE FRANÇAIS),https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9ORVctTFNGLS0tU2VwdGVtYnJlLTIwMTYtNS0yLmpwZw==/image.jpg,ACTIVITÉS CULTURELLES,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/lsf-french-language-school-ief-institut-europeen-de-francais-montpellier-fr-3835290/,,
3834974,MO.CO.,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9NT0NPMy1jcmVkaXRNb2NvLU1vbnRwZWxsaWVyM20uanBn/image.jpg,"MUSÉES, CENTRES D'INTERPRÉTATION ET COLLECTIONS",, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/mo-co-montpellier-fr-3834974/,,
4101071,CENTRE RABELAIS,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9TYWxsZS1SYWJlbGFpcy0wMDEtLVZpbGxlLWRlLU1vbnRwZWxsaWVyLmpwZw==/image.jpg,SALLE DE SPECTACLE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/centre-rabelais-montpellier-fr-4101071/,,
3834808,MUSEE ET CONSERVATOIRE D'ANATOMIE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9EZWxtYXMtT3JmaWxhLVJvdXZpZXJlLU9ULU1vbnRwZWxsaWVyLUotTW95bmllci0wMi0yLmpwZw==/image.jpg,"MUSÉES, CENTRES D'INTERPRÉTATION ET COLLECTIONS",, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/musee-et-conservatoire-danatomie-montpellier-fr-3834808/,,
3835085,ASSOCIATION MONTPELLIER BADMINTON CLUB,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8xNjI1MjE4NDgtMjU0MDkxNzAzMDgxOTg3LTc1MjgwNDIxMjcwNzk3NTc4NDMtbi5qcGc=/image.jpg,BADMINTON,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/association-montpellier-badminton-club-montpellier-fr-3835085/,,
4779515,HAPPY TOUR CAMARGUE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9JTUctMjAyNDA1MjQtMDEzNjAyLTIwMi5qcGc=/image.jpg,ACTIVITÉS CULTURELLES,, Saint-Laurent-d'Aigouze,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/happy-tour-camargue-saint-laurent-daigouze-fr-4779515/,,
4770673,SUDSPORT34,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9zZWpvdXJzLXNwZWNpYWxpc2VlLXN1ZHNwb3J0LmpwZw==/image.jpg,BASE DE LOISIRS,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/sudsport34-montpellier-fr-4770673/,,
